pkey,created_on,last_updated_on,version,balls,max_overs,inn_num,runs,src_id,wickets,batting_team_pkey,fielding_team_pkey,match_pkey
2435,"2021-02-15 00:38:27",NULL,0,120,NULL,1,237,91651,5,89,87,1388
2436,"2021-02-15 00:38:27",NULL,0,113,NULL,2,157,91654,10,87,89,1388
2437,"2021-02-15 00:38:29",NULL,0,120,NULL,1,186,91658,6,83,85,1389
2438,"2021-02-15 00:38:29",NULL,0,110,NULL,2,189,91659,2,85,83,1389
2439,"2021-02-15 00:38:31",NULL,0,114,NULL,1,116,91667,8,88,89,1390
2440,"2021-02-15 00:38:31",NULL,0,100,NULL,2,117,91673,3,89,88,1390
2441,"2021-02-15 00:38:33",NULL,0,120,NULL,1,141,91674,8,84,85,1391
2442,"2021-02-15 00:38:33",NULL,0,112,NULL,2,145,91675,4,85,84,1391
2443,"2021-02-15 00:38:35",NULL,0,120,NULL,1,174,91676,5,88,83,1392
2444,"2021-02-15 00:38:35",NULL,0,120,NULL,2,163,91678,9,83,88,1392
2445,"2021-02-15 00:38:37",NULL,0,120,NULL,1,189,91683,5,82,84,1393
2446,"2021-02-15 00:38:37",NULL,0,108,NULL,2,190,91684,5,84,82,1393
2447,"2021-02-15 00:38:39",NULL,0,120,NULL,1,127,91706,10,89,83,1394
2448,"2021-02-15 00:38:39",NULL,0,120,NULL,2,126,91709,9,83,89,1394
2449,"2021-02-15 00:38:41",NULL,0,120,NULL,1,165,91714,5,82,88,1395
2450,"2021-02-15 00:38:41",NULL,0,111,NULL,2,136,91715,10,88,82,1395
2451,"2021-02-15 00:38:43",NULL,0,99,NULL,1,72,91723,10,89,85,1396
2452,"2021-02-15 00:38:43",NULL,0,57,NULL,2,76,91725,1,85,89,1396
2453,"2021-02-15 00:38:45",NULL,0,120,NULL,1,123,91727,9,87,83,1397
2454,"2021-02-15 00:38:45",NULL,0,89,NULL,2,124,91728,4,83,87,1397
2455,"2021-02-15 00:38:48",NULL,0,120,NULL,1,135,91749,8,88,83,1398
2456,"2021-02-15 00:38:48",NULL,0,100,NULL,2,136,91750,4,83,88,1398
2457,"2021-02-15 00:38:49",NULL,0,120,NULL,1,165,91751,5,85,89,1399
2458,"2021-02-15 00:38:49",NULL,0,113,NULL,2,166,91752,2,89,85,1399
2459,"2021-02-15 00:38:51",NULL,0,118,NULL,1,142,91760,10,85,83,1400
2460,"2021-02-15 00:38:51",NULL,0,100,NULL,2,147,91762,5,83,85,1400
2461,"2021-02-15 00:38:53",NULL,0,120,NULL,1,199,91778,3,89,83,1401
2462,"2021-02-15 00:38:53",NULL,0,120,NULL,2,182,91779,9,83,89,1401
2463,"2021-02-15 00:38:58",NULL,0,120,NULL,1,162,98471,4,82,88,1402
2464,"2021-02-15 00:38:58",NULL,0,114,NULL,2,163,98478,5,88,82,1402
2465,"2021-02-15 00:39:01",NULL,0,120,NULL,1,173,98483,7,89,85,1403
2466,"2021-02-15 00:39:01",NULL,0,84,NULL,2,68,98486,10,85,89,1403
2467,"2021-02-15 00:39:05",NULL,0,120,NULL,1,134,98507,9,83,84,1404
2468,"2021-02-15 00:39:05",NULL,0,110,NULL,2,136,98510,1,84,83,1404
2469,"2021-02-15 00:39:06",NULL,0,120,NULL,1,144,98512,6,88,87,1405
2470,"2021-02-15 00:39:06",NULL,0,83,NULL,2,146,98515,2,87,88,1405
2471,"2021-02-15 00:39:08",NULL,0,93,NULL,1,91,98530,10,82,84,1406
2472,"2021-02-15 00:39:08",NULL,0,65,NULL,2,95,98532,2,84,82,1406
2473,"2021-02-15 00:39:09",NULL,0,120,NULL,1,180,98534,7,83,89,1407
2474,"2021-02-15 00:39:09",NULL,0,120,NULL,2,160,98535,9,89,83,1407
2475,"2021-02-15 00:39:11",NULL,0,120,NULL,1,157,98561,8,85,88,1408
2476,"2021-02-15 00:39:11",NULL,0,110,NULL,2,158,98562,4,88,85,1408
2477,"2021-02-15 00:39:13",NULL,0,120,NULL,1,182,98564,4,83,82,1409
2478,"2021-02-15 00:39:13",NULL,0,120,NULL,2,158,98566,7,82,83,1409
2479,"2021-02-15 00:39:15",NULL,0,120,NULL,1,189,98624,4,84,87,1410
2480,"2021-02-15 00:39:15",NULL,0,118,NULL,2,192,98630,5,87,84,1410
2481,"2021-02-15 00:39:16",NULL,0,120,NULL,1,129,98640,8,82,88,1411
2482,"2021-02-15 00:39:16",NULL,0,108,NULL,2,130,98642,6,88,82,1411
2483,"2021-02-15 00:39:18",NULL,0,120,NULL,1,181,98657,8,85,89,1412
2484,"2021-02-15 00:39:18",NULL,0,118,NULL,2,182,98664,4,89,85,1412
2485,"2021-02-15 00:39:20",NULL,0,120,NULL,1,221,98671,4,88,83,1413
2486,"2021-02-15 00:39:20",NULL,0,120,NULL,2,205,98672,10,83,88,1413
2487,"2021-02-15 00:39:22",NULL,0,120,NULL,1,137,98714,9,85,87,1414
2488,"2021-02-15 00:39:22",NULL,0,75,NULL,2,138,98719,2,87,85,1414
2489,"2021-02-15 00:39:23",NULL,0,120,NULL,1,238,98725,4,88,89,1415
2490,"2021-02-15 00:39:23",NULL,0,120,NULL,2,222,98726,7,89,88,1415
2491,"2021-02-15 00:39:25",NULL,0,120,NULL,1,232,98735,5,82,87,1416
2492,"2021-02-15 00:39:25",NULL,0,111,NULL,2,152,98739,10,87,82,1416
2493,"2021-02-15 00:39:27",NULL,0,120,NULL,1,163,98745,7,88,85,1417
2494,"2021-02-15 00:39:27",NULL,0,112,NULL,2,167,98747,4,85,88,1417
2495,"2021-02-15 00:39:29",NULL,0,120,NULL,1,160,98771,3,89,83,1418
2496,"2021-02-15 00:39:29",NULL,0,119,NULL,2,161,98775,5,83,89,1418
2497,"2021-02-15 00:39:31",NULL,0,120,NULL,1,145,98777,9,87,84,1419
2498,"2021-02-15 00:39:31",NULL,0,108,NULL,2,149,98778,3,84,87,1419
2499,"2021-02-15 00:39:32",NULL,0,120,NULL,1,174,98782,4,82,83,1420
2500,"2021-02-15 00:39:32",NULL,0,111,NULL,2,175,98784,2,83,82,1420
2501,"2021-02-15 00:39:34",NULL,0,120,NULL,1,170,98785,8,89,84,1421
2502,"2021-02-15 00:39:34",NULL,0,107,NULL,2,171,98786,3,84,89,1421
2503,"2021-02-15 00:39:36",NULL,0,120,NULL,1,124,98843,9,83,88,1422
2504,"2021-02-15 00:39:36",NULL,0,112,NULL,2,125,98850,4,88,83,1422
2505,"2021-02-15 00:39:38",NULL,0,120,NULL,1,182,98858,7,87,85,1423
2506,"2021-02-15 00:39:38",NULL,0,120,NULL,2,130,98860,9,85,87,1423
2507,"2021-02-15 00:39:40",NULL,0,120,NULL,1,190,98869,4,84,89,1424
2508,"2021-02-15 00:39:40",NULL,0,120,NULL,2,175,98877,4,89,84,1424
2509,"2021-02-15 00:39:41",NULL,0,120,NULL,1,157,98883,4,82,87,1425
2510,"2021-02-15 00:39:41",NULL,0,107,NULL,2,158,98884,2,87,82,1425
2511,"2021-02-15 00:39:44",NULL,0,120,NULL,1,133,98900,9,82,85,1426
2512,"2021-02-15 00:39:44",NULL,0,104,NULL,2,134,98903,3,85,82,1426
2513,"2021-02-15 00:39:46",NULL,0,120,NULL,1,174,98906,5,83,84,1427
2514,"2021-02-15 00:39:46",NULL,0,100,NULL,2,100,98907,10,84,83,1427
2515,"2021-02-15 00:39:47",NULL,0,120,NULL,1,159,98908,6,88,89,1428
2516,"2021-02-15 00:39:47",NULL,0,120,NULL,2,161,98910,8,89,88,1428
2517,"2021-02-15 00:39:49",NULL,0,120,NULL,1,182,98912,6,85,84,1429
2518,"2021-02-15 00:39:49",NULL,0,120,NULL,2,135,98913,8,84,85,1429
2519,"2021-02-15 00:39:52",NULL,0,120,NULL,1,179,98931,4,84,85,1430
2520,"2021-02-15 00:39:52",NULL,0,120,NULL,2,149,98934,7,85,84,1430
2521,"2021-02-15 00:39:53",NULL,0,120,NULL,1,140,98936,9,89,82,1431
2522,"2021-02-15 00:39:53",NULL,0,120,NULL,2,140,98937,10,82,89,1431
2523,"2021-02-15 00:39:55",NULL,0,120,NULL,1,172,98957,4,83,87,1432
2524,"2021-02-15 00:39:55",NULL,0,120,NULL,2,160,98963,8,87,83,1432
2525,"2021-02-15 00:39:57",NULL,0,120,NULL,1,199,98969,5,85,82,1433
2526,"2021-02-15 00:39:57",NULL,0,115,NULL,2,161,98970,10,82,85,1433
2527,"2021-02-15 00:39:59",NULL,0,119,NULL,1,121,98985,10,87,88,1434
2528,"2021-02-15 00:39:59",NULL,0,109,NULL,2,124,98990,4,88,87,1434
2529,"2021-02-15 00:40:01",NULL,0,120,NULL,1,143,99001,6,82,84,1435
2530,"2021-02-15 00:40:01",NULL,0,91,NULL,2,145,99002,4,84,82,1435
2531,"2021-02-15 00:40:05",NULL,0,120,NULL,1,141,99070,5,82,89,1436
2532,"2021-02-15 00:40:05",NULL,0,115,NULL,2,142,99076,5,89,82,1436
2533,"2021-02-15 00:40:07",NULL,0,120,NULL,1,166,99080,8,84,88,1437
2534,"2021-02-15 00:40:07",NULL,0,111,NULL,2,170,99082,3,88,84,1437
2535,"2021-02-15 00:40:09",NULL,0,120,NULL,1,179,99090,2,87,89,1438
2536,"2021-02-15 00:40:09",NULL,0,110,NULL,2,145,99094,10,89,87,1438
2537,"2021-02-15 00:40:11",NULL,0,120,NULL,1,145,99098,9,83,85,1439
2538,"2021-02-15 00:40:11",NULL,0,93,NULL,2,84,99099,10,85,83,1439
2539,"2021-02-15 00:40:13",NULL,0,120,NULL,1,149,99132,9,85,83,1440
2540,"2021-02-15 00:40:13",NULL,0,120,NULL,2,138,99134,9,83,85,1440
2541,"2021-02-15 00:40:15",NULL,0,120,NULL,1,218,99136,2,87,89,1441
2542,"2021-02-15 00:40:15",NULL,0,120,NULL,2,126,99138,9,89,87,1441
2543,"2021-02-15 00:40:17",NULL,0,120,NULL,1,155,99161,5,88,84,1442
2544,"2021-02-15 00:40:17",NULL,0,106,NULL,2,156,99163,2,84,88,1442
2545,"2021-02-15 00:40:19",NULL,0,120,NULL,1,205,99172,4,83,87,1443
2546,"2021-02-15 00:40:19",NULL,0,109,NULL,2,207,99173,2,87,83,1443
2547,"2021-02-15 00:40:21",NULL,0,120,NULL,1,144,99221,8,83,88,1444
2548,"2021-02-15 00:40:21",NULL,0,106,NULL,2,147,99228,3,88,83,1444
2549,"2021-02-15 00:40:22",NULL,0,120,NULL,1,158,99239,3,87,84,1445
2550,"2021-02-15 00:40:22",NULL,0,120,NULL,2,131,99243,10,84,87,1445
2551,"2021-02-15 00:40:24",NULL,0,120,NULL,1,164,99287,9,88,84,1446
2552,"2021-02-15 00:40:24",NULL,0,116,NULL,2,165,99291,8,84,88,1446
2553,"2021-02-15 00:40:25",NULL,0,120,NULL,1,170,99310,4,84,87,1447
2554,"2021-02-15 00:40:25",NULL,0,120,NULL,2,149,99312,8,87,84,1447
2555,"2021-02-15 00:40:33",NULL,0,120,NULL,1,216,94077,5,90,91,1448
2556,"2021-02-15 00:40:33",NULL,0,36,NULL,2,60,94080,0,91,90,1448
2557,"2021-02-15 00:40:41",NULL,0,120,NULL,1,133,94095,8,93,92,1449
2558,"2021-02-15 00:40:41",NULL,0,111,NULL,2,134,94097,6,92,93,1449
2559,"2021-02-15 00:40:48",NULL,0,120,NULL,1,169,94107,8,95,94,1450
2560,"2021-02-15 00:40:48",NULL,0,120,NULL,2,164,94111,8,94,95,1450
2561,"2021-02-15 00:40:52",NULL,0,120,NULL,1,159,94146,5,94,92,1452
2562,"2021-02-15 00:40:52",NULL,0,120,NULL,2,141,94149,9,92,94,1452
2563,"2021-02-15 00:40:54",NULL,0,120,NULL,1,150,94147,5,95,90,1453
2564,"2021-02-15 00:40:54",NULL,0,94,NULL,2,151,94150,3,90,95,1453
2565,"2021-02-15 00:40:56",NULL,0,120,NULL,1,150,94181,7,94,93,1454
2566,"2021-02-15 00:40:56",NULL,0,120,NULL,2,110,94187,9,93,94,1454
2567,"2021-02-15 00:40:58",NULL,0,120,NULL,1,151,94182,8,91,95,1456
2568,"2021-02-15 00:40:58",NULL,0,95,NULL,2,152,94186,3,95,91,1456
2569,"2021-02-15 00:41:00",NULL,0,112,NULL,1,155,94203,5,91,94,1457
2570,"2021-02-15 00:41:01",NULL,0,120,NULL,1,152,94205,6,95,92,1458
2571,"2021-02-15 00:41:01",NULL,0,120,NULL,2,144,94209,5,92,95,1458
2572,"2021-02-15 00:41:04",NULL,0,102,NULL,1,136,94204,4,90,93,1459
2573,"2021-02-15 00:41:06",NULL,0,120,NULL,1,150,94226,5,95,93,1460
2574,"2021-02-15 00:41:06",NULL,0,120,NULL,2,145,94228,7,93,95,1460
2575,"2021-02-15 00:41:08",NULL,0,120,NULL,1,181,94252,4,94,90,1462
2576,"2021-02-15 00:41:08",NULL,0,120,NULL,2,162,94254,9,90,94,1462
2577,"2021-02-15 00:41:11",NULL,0,120,NULL,1,185,94282,4,92,90,1463
2578,"2021-02-15 00:41:11",NULL,0,113,NULL,2,191,94283,2,90,92,1463
2579,"2021-02-15 00:41:14",NULL,0,119,NULL,1,189,94290,10,91,95,1464
2580,"2021-02-15 00:41:14",NULL,0,120,NULL,2,179,94292,7,95,91,1464
2581,"2021-02-15 00:41:18",NULL,0,120,NULL,1,144,94364,6,94,91,1469
2582,"2021-02-15 00:41:18",NULL,0,87,NULL,2,145,94368,1,91,94,1469
2583,"2021-02-15 00:41:20",NULL,0,120,NULL,1,182,94363,3,90,95,1470
2584,"2021-02-15 00:41:20",NULL,0,113,NULL,2,183,94367,7,95,90,1470
2585,"2021-02-15 00:41:23",NULL,0,120,NULL,1,153,94391,7,91,92,1472
2586,"2021-02-15 00:41:23",NULL,0,110,NULL,2,154,94397,3,92,91,1472
2587,"2021-02-15 00:41:25",NULL,0,120,NULL,1,148,94393,8,93,90,1473
2588,"2021-02-15 00:41:25",NULL,0,116,NULL,2,150,94399,4,90,93,1473
2589,"2021-02-15 00:41:27",NULL,0,120,NULL,1,133,94392,7,95,94,1474
2590,"2021-02-15 00:41:27",NULL,0,95,NULL,2,134,94398,4,94,95,1474
2591,"2021-02-15 00:41:29",NULL,0,120,NULL,1,148,94423,7,90,94,1475
2592,"2021-02-15 00:41:29",NULL,0,114,NULL,2,149,94433,6,94,90,1475
2593,"2021-02-15 00:41:31",NULL,0,120,NULL,1,96,94422,7,93,91,1476
2594,"2021-02-15 00:41:31",NULL,0,103,NULL,2,99,94432,6,91,93,1476
2595,"2021-02-15 00:41:33",NULL,0,120,NULL,1,121,94421,7,95,92,1477
2596,"2021-02-15 00:41:33",NULL,0,91,NULL,2,124,94431,5,92,95,1477
2597,"2021-02-15 00:41:35",NULL,0,120,NULL,1,163,94454,8,92,94,1478
2598,"2021-02-15 00:41:35",NULL,0,112,NULL,2,164,94455,2,94,92,1478
2599,"2021-02-15 00:41:37",NULL,0,120,NULL,1,172,94460,7,91,95,1479
2600,"2021-02-15 00:41:37",NULL,0,120,NULL,2,157,94462,8,95,91,1479
2601,"2021-02-15 00:41:39",NULL,0,120,NULL,1,203,94497,4,94,91,1480
2602,"2021-02-15 00:41:39",NULL,0,116,NULL,2,192,94504,10,91,94,1480
2603,"2021-02-15 00:41:46",NULL,0,120,NULL,1,227,88231,4,97,96,1481
2604,"2021-02-15 00:41:46",NULL,0,116,NULL,2,231,88232,4,96,97,1481
2605,"2021-02-15 00:41:51",NULL,0,120,NULL,1,203,88241,4,99,98,1482
2606,"2021-02-15 00:41:51",NULL,0,113,NULL,2,157,88242,10,98,99,1482
2607,"2021-02-15 00:41:56",NULL,0,120,NULL,1,169,88246,7,96,100,1483
2608,"2021-02-15 00:41:56",NULL,0,90,NULL,2,173,88247,2,100,96,1483
2609,"2021-02-15 00:41:58",NULL,0,120,NULL,1,184,88248,9,98,101,1484
2610,"2021-02-15 00:41:58",NULL,0,115,NULL,2,187,88249,8,101,98,1484
2611,"2021-02-15 00:42:00",NULL,0,120,NULL,1,156,88255,9,99,97,1485
2612,"2021-02-15 00:42:00",NULL,0,106,NULL,2,162,88257,4,97,99,1485
2613,"2021-02-15 00:42:02",NULL,0,118,NULL,1,155,88258,10,100,101,1486
2614,"2021-02-15 00:42:02",NULL,0,108,NULL,2,159,88259,7,101,100,1486
2615,"2021-02-15 00:42:05",NULL,0,120,NULL,1,164,88264,6,99,96,1487
2616,"2021-02-15 00:42:05",NULL,0,104,NULL,2,108,88265,10,96,99,1487
2617,"2021-02-15 00:42:07",NULL,0,120,NULL,1,166,88266,6,97,98,1488
2618,"2021-02-15 00:42:07",NULL,0,118,NULL,2,148,88267,10,98,97,1488
2619,"2021-02-15 00:42:09",NULL,0,120,NULL,1,129,88278,6,98,100,1489
2620,"2021-02-15 00:42:09",NULL,0,115,NULL,2,114,88279,10,100,98,1489
2621,"2021-02-15 00:42:12",NULL,0,120,NULL,1,151,88289,8,99,101,1490
2622,"2021-02-15 00:42:12",NULL,0,107,NULL,2,155,88291,1,101,99,1490
2623,"2021-02-15 00:42:15",NULL,0,120,NULL,1,128,88332,5,96,101,1492
2624,"2021-02-15 00:42:15",NULL,0,85,NULL,2,131,88335,2,101,96,1492
2625,"2021-02-15 00:42:17",NULL,0,120,NULL,1,203,88336,5,99,100,1493
2626,"2021-02-15 00:42:17",NULL,0,117,NULL,2,209,88337,5,100,99,1493
2627,"2021-02-15 00:42:18",NULL,0,120,NULL,1,175,88360,4,97,101,1494
2628,"2021-02-15 00:42:18",NULL,0,117,NULL,2,140,88365,10,101,97,1494
2629,"2021-02-15 00:42:20",NULL,0,120,NULL,1,176,88366,4,98,96,1495
2630,"2021-02-15 00:42:20",NULL,0,120,NULL,2,179,88367,9,96,98,1495
2631,"2021-02-15 00:42:22",NULL,0,120,NULL,1,162,88378,7,101,98,1496
2632,"2021-02-15 00:42:22",NULL,0,105,NULL,2,165,88382,4,98,101,1496
2633,"2021-02-15 00:42:24",NULL,0,101,NULL,1,103,88383,10,96,97,1497
2634,"2021-02-15 00:42:24",NULL,0,75,NULL,2,104,88384,2,97,96,1497
2635,"2021-02-15 00:42:26",NULL,0,119,NULL,1,141,88392,10,100,99,1498
2636,"2021-02-15 00:42:26",NULL,0,100,NULL,2,142,88393,2,99,100,1498
2640,"2021-02-15 00:42:29",NULL,0,120,NULL,1,183,88415,9,100,99,1500
2641,"2021-02-15 00:42:29",NULL,0,119,NULL,2,185,88416,3,99,100,1500
2642,"2021-02-15 00:42:31",NULL,0,78,NULL,1,152,88458,5,97,99,1501
2643,"2021-02-15 00:42:31",NULL,0,51,NULL,2,84,88459,5,99,97,1501
2644,"2021-02-15 00:42:32",NULL,0,106,NULL,1,145,88468,10,101,97,1502
2645,"2021-02-15 00:42:32",NULL,0,105,NULL,2,148,88469,3,97,101,1502
2646,"2021-02-15 00:42:38",NULL,0,120,NULL,1,159,95533,5,96,97,1503
2647,"2021-02-15 00:42:38",NULL,0,104,NULL,2,162,95537,2,97,96,1503
2648,"2021-02-15 00:42:43",NULL,0,72,NULL,1,135,95570,3,98,99,1504
2649,"2021-02-15 00:42:43",NULL,0,72,NULL,2,111,95571,5,99,98,1504
2650,"2021-02-15 00:42:46",NULL,0,114,NULL,1,191,95587,6,100,96,1505
2651,"2021-02-15 00:42:46",NULL,0,107,NULL,2,192,95588,8,96,100,1505
2652,"2021-02-15 00:42:49",NULL,0,110,NULL,1,101,95589,10,98,102,1506
2653,"2021-02-15 00:42:49",NULL,0,40,NULL,2,102,95590,0,102,98,1506
2654,"2021-02-15 00:42:51",NULL,0,120,NULL,1,208,95607,5,97,99,1507
2655,"2021-02-15 00:42:51",NULL,0,92,NULL,2,210,95608,3,99,97,1507
2656,"2021-02-15 00:42:52",NULL,0,120,NULL,1,207,95609,5,102,100,1508
2657,"2021-02-15 00:42:52",NULL,0,120,NULL,2,180,95610,9,100,102,1508
2658,"2021-02-15 00:42:54",NULL,0,120,NULL,1,216,95625,7,96,99,1509
2659,"2021-02-15 00:42:54",NULL,0,120,NULL,2,217,95628,7,99,96,1509
2660,"2021-02-15 00:42:55",NULL,0,120,NULL,1,276,95629,3,97,98,1510
2661,"2021-02-15 00:42:57",NULL,0,117,NULL,1,153,95664,10,100,98,1511
2662,"2021-02-15 00:42:57",NULL,0,118,NULL,2,154,95668,6,98,100,1511
2663,"2021-02-15 00:42:59",NULL,0,113,NULL,1,116,95676,10,99,102,1512
2664,"2021-02-15 00:42:59",NULL,0,87,NULL,2,122,95681,3,102,99,1512
2665,"2021-02-15 00:43:00",NULL,0,120,NULL,1,165,95691,9,100,97,1513
2666,"2021-02-15 00:43:00",NULL,0,99,NULL,2,166,95700,4,97,100,1513
2667,"2021-02-15 00:43:03",NULL,0,120,NULL,1,222,95721,6,102,96,1514
2668,"2021-02-15 00:43:03",NULL,0,120,NULL,2,211,95723,7,96,102,1514
2669,"2021-02-15 00:43:05",NULL,0,120,NULL,1,195,95725,6,99,100,1515
2670,"2021-02-15 00:43:05",NULL,0,106,NULL,2,198,95726,2,100,99,1515
2671,"2021-02-15 00:43:07",NULL,0,119,NULL,1,138,95741,10,102,97,1516
2672,"2021-02-15 00:43:07",NULL,0,95,NULL,2,139,95743,2,97,102,1516
2673,"2021-02-15 00:43:09",NULL,0,120,NULL,1,136,95744,9,98,96,1517
2674,"2021-02-15 00:43:09",NULL,0,105,NULL,2,137,95745,6,96,98,1517
2675,"2021-02-15 00:43:12",NULL,0,120,NULL,1,189,95776,5,96,98,1520
2676,"2021-02-15 00:43:12",NULL,0,117,NULL,2,154,95781,10,98,96,1520
2677,"2021-02-15 00:43:14",NULL,0,96,NULL,1,170,95796,4,97,102,1521
2678,"2021-02-15 00:43:14",NULL,0,82,NULL,2,103,95798,10,102,97,1521
2679,"2021-02-15 00:43:16",NULL,0,120,NULL,1,238,95800,5,96,99,1522
2680,"2021-02-15 00:43:16",NULL,0,103,NULL,2,201,95801,5,99,96,1522
2681,"2021-02-15 00:43:17",NULL,0,120,NULL,1,200,95832,7,102,99,1523
2682,"2021-02-15 00:43:17",NULL,0,120,NULL,2,201,95835,3,99,102,1523
2683,"2021-02-15 00:43:18",NULL,0,120,NULL,1,192,95855,8,99,97,1524
2684,"2021-02-15 00:43:18",NULL,0,120,NULL,2,192,95857,6,97,99,1524
2685,"2021-02-15 00:43:26",NULL,0,120,NULL,1,219,104414,3,104,103,1525
2686,"2021-02-15 00:43:26",NULL,0,120,NULL,2,219,104416,7,103,104,1525
2687,"2021-02-15 00:43:33",NULL,0,120,NULL,1,175,104436,8,105,106,1526
2688,"2021-02-15 00:43:33",NULL,0,117,NULL,2,176,104439,2,106,105,1526
2689,"2021-02-15 00:43:39",NULL,0,120,NULL,1,195,104451,4,107,104,1527
2690,"2021-02-15 00:43:39",NULL,0,58,NULL,2,84,104453,3,104,107,1527
2691,"2021-02-15 00:43:41",NULL,0,30,NULL,1,96,104459,1,103,105,1528
2692,"2021-02-15 00:43:41",NULL,0,30,NULL,2,62,104460,2,105,103,1528
2693,"2021-02-15 00:43:43",NULL,0,120,NULL,1,218,104495,7,106,107,1529
2694,"2021-02-15 00:43:43",NULL,0,115,NULL,2,152,104499,10,107,106,1529
2695,"2021-02-15 00:43:45",NULL,0,120,NULL,1,196,104506,5,104,105,1530
2696,"2021-02-15 00:43:45",NULL,0,120,NULL,2,171,104509,7,105,104,1530
2697,"2021-02-15 00:43:48",NULL,0,120,NULL,1,175,104524,9,107,103,1531
2698,"2021-02-15 00:43:48",NULL,0,112,NULL,2,147,104529,10,103,107,1531
2699,"2021-02-15 00:43:50",NULL,0,120,NULL,1,185,104534,8,106,104,1532
2700,"2021-02-15 00:43:50",NULL,0,103,NULL,2,131,104538,10,104,106,1532
2701,"2021-02-15 00:43:53",NULL,0,120,NULL,1,170,104571,6,105,106,1533
2702,"2021-02-15 00:43:53",NULL,0,118,NULL,2,174,104575,5,106,105,1533
2703,"2021-02-15 00:43:55",NULL,0,120,NULL,1,156,104578,6,104,107,1534
2704,"2021-02-15 00:43:55",NULL,0,116,NULL,2,157,104580,5,107,104,1534
2705,"2021-02-15 00:43:57",NULL,0,120,NULL,1,148,104604,9,106,103,1535
2706,"2021-02-15 00:43:57",NULL,0,116,NULL,2,151,104606,4,103,106,1535
2707,"2021-02-15 00:43:59",NULL,0,120,NULL,1,207,104616,4,107,105,1536
2708,"2021-02-15 00:43:59",NULL,0,120,NULL,2,198,104619,7,105,107,1536
2709,"2021-02-15 00:44:01",NULL,0,116,NULL,1,105,104621,10,104,103,1537
2710,"2021-02-15 00:44:01",NULL,0,85,NULL,2,108,104623,3,103,104,1537
2711,"2021-02-15 00:44:05",NULL,0,120,NULL,1,171,104659,10,103,105,1538
2712,"2021-02-15 00:44:05",NULL,0,105,NULL,2,175,104662,2,105,103,1538
2713,"2021-02-15 00:44:07",NULL,0,42,NULL,1,42,104665,3,107,106,1539
2714,"2021-02-15 00:44:09",NULL,0,120,NULL,1,150,104692,10,106,104,1540
2715,"2021-02-15 00:44:09",NULL,0,115,NULL,2,151,104694,4,104,106,1540
2716,"2021-02-15 00:44:12",NULL,0,120,NULL,1,168,104698,7,105,107,1541
2717,"2021-02-15 00:44:12",NULL,0,120,NULL,2,174,104699,6,107,105,1541
2718,"2021-02-15 00:44:14",NULL,0,120,NULL,1,173,104703,4,103,106,1542
2719,"2021-02-15 00:44:14",NULL,0,120,NULL,2,167,104706,6,106,103,1542
2720,"2021-02-15 00:44:16",NULL,0,115,NULL,1,126,104710,10,104,105,1543
2721,"2021-02-15 00:44:16",NULL,0,102,NULL,2,130,104711,1,105,104,1543
2722,"2021-02-15 00:44:18",NULL,0,120,NULL,1,203,104723,3,107,103,1544
2723,"2021-02-15 00:44:18",NULL,0,113,NULL,2,205,104724,4,103,107,1544
2724,"2021-02-15 00:44:20",NULL,0,120,NULL,1,150,104761,9,103,105,1545
2725,"2021-02-15 00:44:20",NULL,0,119,NULL,2,151,104763,8,105,103,1545
2726,"2021-02-15 00:44:22",NULL,0,120,NULL,1,165,104774,9,106,107,1546
2727,"2021-02-15 00:44:22",NULL,0,115,NULL,2,128,104781,10,107,106,1546
2728,"2021-02-15 00:44:24",NULL,0,120,NULL,1,188,104817,6,106,105,1547
2729,"2021-02-15 00:44:24",NULL,0,120,NULL,2,135,104820,9,105,106,1547
2730,"2021-02-15 00:44:32",NULL,0,120,NULL,1,140,97088,9,108,109,1548
2731,"2021-02-15 00:44:32",NULL,0,103,NULL,2,141,97089,3,109,108,1548
2732,"2021-02-15 00:44:38",NULL,0,120,NULL,1,188,97090,3,110,111,1549
2733,"2021-02-15 00:44:38",NULL,0,119,NULL,2,192,97091,7,111,110,1549
2734,"2021-02-15 00:44:41",NULL,0,120,NULL,1,135,97123,9,113,112,1550
2735,"2021-02-15 00:44:41",NULL,0,114,NULL,2,137,97125,5,112,113,1550
2736,"2021-02-15 00:44:42",NULL,0,120,NULL,1,233,97127,6,108,111,1551
2737,"2021-02-15 00:44:42",NULL,0,118,NULL,2,181,97129,10,111,108,1551
2738,"2021-02-15 00:44:46",NULL,0,120,NULL,1,222,97133,6,112,110,1552
2739,"2021-02-15 00:44:46",NULL,0,119,NULL,2,226,97138,6,110,112,1552
2740,"2021-02-15 00:44:47",NULL,0,120,NULL,1,154,97139,5,109,113,1553
2741,"2021-02-15 00:44:47",NULL,0,111,NULL,2,155,97140,6,113,109,1553
2742,"2021-02-15 00:44:49",NULL,0,120,NULL,1,176,97167,6,111,109,1554
2743,"2021-02-15 00:44:49",NULL,0,120,NULL,2,168,97168,6,109,111,1554
2744,"2021-02-15 00:44:50",NULL,0,120,NULL,1,164,97171,8,108,110,1555
2745,"2021-02-15 00:44:50",NULL,0,120,NULL,2,137,97172,8,110,108,1555
2746,"2021-02-15 00:44:53",NULL,0,120,NULL,1,144,97183,7,113,108,1556
